Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2015-04-17,17,April,2015,46,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-04-17,17,April,2015,21,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,124,487,611
2015-04-17,17,April,2015,25,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
2015-04-18,18,April,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-04-18,18,April,2015,31,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,180,420,600
2015-04-19,19,April,2015,38,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-04-20,20,April,2015,40,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
2015-04-21,21,April,2015,29,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
2015-04-21,21,April,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
2015-04-21,21,April,2015,52,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,500,1426,1926
2015-04-22,22,April,2015,50,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874
2015-04-22,22,April,2015,28,Young Adults (25-34),Male,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,906,2171,3077
2015-04-23,23,April,2015,25,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
2015-04-24,24,April,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,620,2171,2791
2015-04-24,24,April,2015,38,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1087,2532,3619
2015-04-24,24,April,2015,25,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1087,2532,3619
2015-04-25,25,April,2015,46,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334
2015-04-25,25,April,2015,26,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-04-25,25,April,2015,29,Young Adults (25-34),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,250,713,963
2015-04-25,25,April,2015,39,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-04-26,26,April,2015,43,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-04-26,26,April,2015,39,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,250,713,963
2015-04-26,26,April,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,321,1426,1747
2015-04-27,27,April,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-04-27,27,April,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
2015-04-28,28,April,2015,26,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-04-30,30,April,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,468,590,1058
2015-05-01,1,May,2015,31,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,180,420,600
2015-05-01,1,May,2015,45,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
2015-05-01,1,May,2015,49,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,124,487,611
2015-05-01,1,May,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-05-02,2,May,2015,48,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-05-02,2,May,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,620,2171,2791
2015-05-02,2,May,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,234,295,529
2015-05-03,3,May,2015,51,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
2015-05-03,3,May,2015,51,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-05-03,3,May,2015,34,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,154,688,842
2015-05-03,3,May,2015,33,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-05-03,3,May,2015,32,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
2015-05-04,4,May,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-05-04,4,May,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-05-04,4,May,2015,31,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-05-05,5,May,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-05-05,5,May,2015,45,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1076,2504,3580
2015-05-06,6,May,2015,47,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 48",3,487,783,371,1461,1832
2015-05-06,6,May,2015,32,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,161,713,874
2015-05-06,6,May,2015,25,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-05-06,6,May,2015,47,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,124,487,611
2015-05-06,6,May,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-05-07,7,May,2015,33,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
2015-05-08,8,May,2015,26,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-05-08,8,May,2015,49,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-05-09,9,May,2015,33,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,488,2166,2654
2015-05-09,9,May,2015,64,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-05-09,9,May,2015,48,Adults (35-64),Female,United States,Massachusetts,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,776,1266,2042
2015-05-10,10,May,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
2015-05-11,11,May,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,620,2171,2791
2015-05-12,12,May,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-05-12,12,May,2015,26,Young Adults (25-34),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,729,1266,1995
2015-05-14,14,May,2015,28,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-05-14,14,May,2015,49,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,124,487,611
2015-05-15,15,May,2015,33,Young Adults (25-34),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,500,1426,1926
2015-05-15,15,May,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-05-16,16,May,2015,45,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,906,2171,3077
2015-05-16,16,May,2015,64,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-05-16,16,May,2015,41,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
2015-05-16,16,May,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,234,295,529
2015-05-19,19,May,2015,48,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-05-19,19,May,2015,47,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2015-05-19,19,May,2015,49,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-05-20,20,May,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-05-21,21,May,2015,33,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-05-21,21,May,2015,31,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,360,840,1200
2015-05-22,22,May,2015,27,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1087,2532,3619
2015-05-22,22,May,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",3,487,783,841,1461,2302
2015-05-23,23,May,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-05-24,24,May,2015,45,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-05-24,24,May,2015,41,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,351,1555,1906
2015-05-24,24,May,2015,48,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-05-24,24,May,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
2015-05-24,24,May,2015,48,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-05-25,25,May,2015,46,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334
2015-05-26,26,May,2015,27,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,180,420,600
2015-05-26,26,May,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-05-26,26,May,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,1001,1260,2261
2015-05-26,26,May,2015,26,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-05-27,27,May,2015,49,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
2015-05-27,27,May,2015,26,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-05-28,28,May,2015,51,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,487,783,841,1461,2302
2015-05-28,28,May,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
2015-05-28,28,May,2015,30,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-05-29,29,May,2015,29,Young Adults (25-34),Female,United States,Florida,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1857,2504,4361
2015-05-29,29,May,2015,47,Adults (35-64),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,729,1266,1995
2015-05-29,29,May,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-05-29,29,May,2015,31,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-05-30,30,May,2015,45,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,351,1555,1906
2015-05-31,31,May,2015,33,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
2015-05-31,31,May,2015,29,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,729,1266,1995
2015-05-31,31,May,2015,51,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,620,2171,2791
2015-05-31,31,May,2015,47,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2015-05-31,31,May,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-05-31,31,May,2015,48,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-06-01,1,June,2015,37,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,280,487,767
2015-06-01,1,June,2015,37,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-06-02,2,June,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,234,295,529
2015-06-02,2,June,2015,60,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,769,1426,2195
2015-06-03,3,June,2015,62,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,556,1032,1588
2015-06-03,3,June,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-06-03,3,June,2015,42,Adults (35-64),Male,United States,Oregon,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,186,487,673
2015-06-04,4,June,2015,44,Adults (35-64),Male,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,241,688,929
2015-06-04,4,June,2015,36,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1168,2166,3334
2015-06-05,5,June,2015,37,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,385,713,1098
2015-06-06,6,June,2015,37,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,334,420,754
2015-06-07,7,June,2015,42,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,839,1555,2394
2015-06-07,7,June,2015,38,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
2015-06-07,7,June,2015,35,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,1154,2139,3293
2015-06-08,8,June,2015,34,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-06-08,8,June,2015,43,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
2015-06-08,8,June,2015,38,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2015-06-08,8,June,2015,63,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,839,1555,2394
2015-06-08,8,June,2015,18,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,620,2171,2791
2015-06-09,9,June,2015,37,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-06-09,9,June,2015,35,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-06-10,10,June,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,234,295,529
2015-06-10,10,June,2015,44,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2015-06-10,10,June,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-06-10,10,June,2015,22,Youth (<25),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,729,1266,1995
2015-06-10,10,June,2015,33,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-06-10,10,June,2015,36,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2015-06-12,12,June,2015,37,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874
2015-06-12,12,June,2015,18,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,385,713,1098
2015-06-12,12,June,2015,35,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,234,295,529
